#                <userDataType codeMap="center=0,north=1,north-east=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG1_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG1_BI_fin_v2_seqs	rateAC.SubG1_BI_fin_v2_seqs	rateAG.SubG1_BI_fin_v2_seqs	rateAT.SubG1_BI_fin_v2_seqs	rateCG.SubG1_BI_fin_v2_seqs	rateGT.SubG1_BI_fin_v2_seqs	freqParameter.SubG1_BI_fin_v2_seqs.1	freqParameter.SubG1_BI_fin_v2_seqs.2	freqParameter.SubG1_BI_fin_v2_seqs.3	freqParameter.SubG1_BI_fin_v2_seqs.4	gammaShape.SubG1_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
9000000	-42766.01440193927	-42653.2797868783	-112.7346150609682	-42534.08796028525	0.6459976508261543	1	1	1	1	1	0	0	0	1	1	0.9927135590538609	0.8080179467829609	0.38406617485450734	0.12791604090368805	0.20361972867767505	0.9688239741068817	1.091630400353548	0.6262811585090592	0.8278031033589881	0.12187557615561087	3.6387514540135593	0.9927135590538609	0.8080179467829609	0.38406617485450734	0.12791604090368805	0.20361972867767505	0.0	0.0	0.0	0.8278031033589881	0.12187557615561087	6.11507156332725E-4	0.06966364054598688	0.3389085139636335	0.030501639562980073	0.06242560337109995	0.15980929964251628	0.3010331038999436	0.1767899723243468	0.1963495763202726	0.32582734745543696	0.06781132845806587	-92.68594557106273	1.054330314611789	3.2093196709768153	1.4868400333913154	5.474914757395019	1.9716153767191766	1.5293915352282175	1.7027996392844145	6.2521783446073025	1.912970461332807	3.0186638716139695	1.0323096006577228	2.713356724151646	1.2734516918238576	1.8046166699320512	0.8584115774077917	0.42860581091538547	0.5498808875423294	0.12687400458016493	0.2430437960763242	0.11106055035692088	0.14157700531374903	0.41836242156421083	0.25367121700558865	0.41941505285276265	0.2643874144275946	0.10117334272678995	0.05392722091768078	0.11208511186546055	0.0807622842864199	0.04189751281702242	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.0681050480973324	
9900000	-42767.28906146086	-42630.86667560308	-136.42238585777974	-42527.65682021287	0.5877709609653187	1	1	1	1	1	0	0	0	0	0	4.7107692224773725	3.5152791925611417	1.49996984442401	1.743572563196317	1.8629840305778493	0.04578957302603825	0.2515725983762365	0.8621787606365416	0.7705538658724514	1.2995935505980294	1.9210011291313323	4.7107692224773725	3.5152791925611417	1.49996984442401	1.743572563196317	1.8629840305778493	0.0	0.0	0.0	0.0	0.0	6.407573426668822E-4	0.05092185035289036	0.4158549343064307	0.03264955569883675	0.017503152892869366	0.17068138941856875	0.2915352937699268	0.18207176845983722	0.19712785065458444	0.32926508711565144	0.2423166705803296	-111.74020312560128	0.5619028549586019	1.453052550551614	1.8986090128440192	6.914857476117152	4.713846875772208	1.546611395202078	7.60246683877469	9.513629144682342	3.416460635104226	5.236904422481775	2.442622835076721	0.7999087330932403	0.9711353544872603	1.0993872899465054	2.5942683009068968	0.8269009551523289	2.508746235302516	0.4762289497177925	0.45109182916122526	0.5904872732135757	0.4023621676444895	0.13812690922947063	0.12587502142832024	0.3107930769360303	0.42874210466646434	0.26030251461191795	0.26673473180118973	0.12406041984485393	0.06140056007369988	0.03829065538031836	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.8401590054125422	
10800000	-42713.82798128863	-42634.62033755199	-79.20764373664156	-42523.979135214235	0.5983114532993745	1	1	1	1	1	0	1	0	0	1	1.4048231576602923	0.9836083458719826	0.8029014631141346	1.0946529780877698	2.061992276260158	1.4448824844823567	0.008217322693385383	0.43123819382815215	0.5177337065249744	2.175758053680335	2.4143388102040353	1.4048231576602923	0.9836083458719826	0.8029014631141346	1.0946529780877698	2.061992276260158	0.0	0.008217322693385383	0.0	0.0	2.175758053680335	6.743364769424596E-4	0.037309352272352256	0.29019682423103865	0.02915920811224765	0.026957576933644926	0.11210694546502932	0.2974714417845581	0.18394751898082148	0.19579705091205094	0.3227839883225694	0.01075176252050887	-59.1696465824404	0.8369688949136276	2.6003399152295623	4.954687772561871	3.4982579975789987	3.371756538537845	4.0082834453782334	2.618853555543444	14.848559082571589	3.134904566966878	3.0863957242730162	2.196517994228352	0.8542200808924227	0.7571873991872506	0.5453227133429627	0.2772307076990917	0.5619335196572431	0.6094088606149659	0.1399353768195571	0.25366740549218136	0.060060085472737126	0.07910655708824822	0.09252055089259884	0.10647882232959904	0.03490595511237569	0.08131714733009711	0.06499539583564024	0.030565191264428315	0.023440772423265747	0.053243115320907725	0.03407025384484565	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.34530105979736747	
11700000	-42736.30726756437	-42621.714509811914	-114.59275775245365	-42513.74772398119	0.6570539622829273	1	1	1	1	1	0	0	0	1	0	1.1508442130094492	0.9865081934546379	1.4008853803848509	0.1808847862198414	1.0903536597296979	1.6772026431608125	0.7590680769366827	0.9897219243171383	0.5335190721185863	0.7595352237426632	2.182269123593098	1.1508442130094492	0.9865081934546379	1.4008853803848509	0.1808847862198414	1.0903536597296979	0.0	0.0	0.0	0.5335190721185863	0.0	6.656183190292483E-4	0.05319471770693081	0.29925239024561257	0.04847756822507411	0.03003963614574415	0.15046334739245382	0.3010019756489925	0.1830310945709202	0.19535451761842143	0.32061241216166564	0.07531143917894136	-96.21766241383206	0.3747035391428999	1.154166968792099	3.63220830553585	4.351359742145034	3.678791558421488	3.171017342189374	4.079295522669979	2.3808879831266547	8.755513667847522	2.35805785927935	2.133277252632898	0.9347513197583509	0.9238814828275733	0.34729619241554954	0.30989141486926575	0.8812952688431462	0.6171401035230357	1.0535927709681012	0.7001360266726762	0.38764310582481093	0.17012464207761632	0.20813896511071667	0.11521853611618792	0.11219971215344679	0.09229933679954404	0.05437913404635594	0.23249650139071668	0.36255166499357355	0.22365648500973448	0.08791946946022346	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.34272390572230804	
12600000	-42717.03334011967	-42626.52238655721	-90.51095356245966	-42520.70973555031	0.6318635992836861	1	1	1	1	0	0	0	1	0	1	1.8963131106974895	1.2771187930168784	0.6068640682736107	0.93564885125769	0.026645284763545753	0.0868745410225368	1.1653121815911498	0.9637203600429962	0.14870909006466598	2.8994919998568904	2.2575488707889524	1.8963131106974895	1.2771187930168784	0.6068640682736107	0.93564885125769	0.0	0.0	0.0	0.9637203600429962	0.0	2.8994919998568904	6.014401802213586E-4	0.07505712109151826	0.29957000602637035	0.05463024454373495	0.022759861693163515	0.18469036215597984	0.302438457137677	0.18112716192300532	0.1924183958313606	0.3240159851079569	0.1475104944985794	-70.78811104011429	0.6038450870767859	2.3184204404209257	2.674308446771885	5.5200030221174865	3.0965030253795747	2.429557557720237	1.462940590199847	2.0699802860314325	3.352493234105032	2.0443517348496596	3.0846049965096016	2.5704478964415434	1.0968112166756478	1.080868314052604	0.7704436747566134	0.2532028972447418	0.3190112577004866	0.14291898050981103	0.08437052288173306	0.20447142506411056	0.13130479499396067	0.11884022781263928	0.09344123783845802	0.17150438234747634	0.11462525051621299	0.036896363834895994	0.02298645845147255	0.08006721825072204	0.21426446868360147	0.07777451806784373	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.5927811361135547	
13500000	-42758.11599495845	-42628.92892167657	-129.18707328187944	-42531.08739026755	0.612289039907304	1	1	1	1	1	0	0	1	0	0	0.9082675552847986	0.6117868023922942	0.5607845392384709	0.44015586525548067	0.7536797995169885	0.8383803600936819	0.6624201367380823	0.1354823581673358	1.2292064373346334	1.359139024981804	1.6249209005865901	0.9082675552847986	0.6117868023922942	0.5607845392384709	0.44015586525548067	0.7536797995169885	0.0	0.0	0.1354823581673358	0.0	0.0	5.936956034355785E-4	0.055761920476685205	0.19744342411273152	0.032322226108935564	0.0742361564631717	0.21840621564892906	0.2995258666118454	0.17801359699474711	0.19467144798189853	0.327789088411509	0.21671995430263763	-111.86554250267422	0.5859989061414332	3.388527769899397	4.117916056546686	3.2861297768471207	4.477853537230795	2.6669807034766086	8.314133864817222	3.734656832600869	2.38177743039329	4.726171321046524	4.373824249603392	3.807755181115657	1.4633043525365106	0.870251817442379	1.0981057308256361	0.4052777047065072	0.5171492039232708	0.8647106606703583	0.22997750648847098	0.5943586246204415	0.26816639137073506	0.1773828633588598	0.271800351123182	0.05150949004584051	0.08225979711869168	0.3068748239357588	0.38892017589883654	0.26040370509968014	0.07191238366668225	0.07914139367818598	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.7523091726131436	
14400000	-42765.93401791485	-42641.32799641049	-124.60602150435938	-42536.404803447396	0.6031679745549323	1	1	1	0	1	0	0	0	1	0	0.7997707078773864	1.4715826441746909	0.614741591931431	0.8307544121002723	0.24646163263669132	0.16922757589172288	0.4877498715075596	0.598098195481184	0.6991653669574819	1.1036894975299312	1.7108708262400094	0.7997707078773864	1.4715826441746909	0.614741591931431	0.0	0.24646163263669132	0.0	0.0	0.0	0.6991653669574819	0.0	6.202546452024315E-4	0.04067241076081068	0.2759432095505798	0.022804808105029387	0.03880278926600622	0.11929403025197761	0.30070071407932253	0.1814367614331876	0.1917148948864865	0.3261476296010036	0.029890980154896843	-109.94289935841601	0.7945575211448831	4.883303644314463	18.788896024362842	5.185396470164261	2.398242472563777	2.0986100772165033	7.925468255680542	7.809836186644162	3.194424970388566	2.1053980404811945	1.0287320652142893	0.9589383690908323	1.596427737592103	0.8557947877227148	0.8616755980737184	0.3515068739483089	0.2941549570712929	0.12142967363832811	0.17609337276028403	0.5430351246488779	0.23343083634031483	0.38087811214945777	1.5562440825085866	0.1924000010782232	0.08615847965641653	0.13140403443558554	0.20363730122565166	0.22888167173219845	0.08059716771330884	0.0900698816404155	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.0977940576957825	
15300000	-42781.68501318432	-42646.788633122334	-134.89638006198294	-42531.98693301492	0.5886930288208061	1	1	1	1	0	1	0	0	1	0	0.4791437375626887	1.3866091393321975	0.23299789086823522	0.4687108018597175	0.2649023493670531	0.22615376217316843	2.069511581990658	2.7169964244577725	0.7339400337387333	0.7514955502262451	2.2580427564526264	0.4791437375626887	1.3866091393321975	0.23299789086823522	0.4687108018597175	0.0	0.22615376217316843	0.0	0.0	0.7339400337387333	0.0	5.97364960904252E-4	0.037696668278361246	0.24830422627749757	0.01625846050616497	0.02472523038498112	0.18899521558190885	0.3001995262979747	0.18174204284291212	0.19560321745002798	0.32245521340908573	0.17034525096619238	-115.81834735890774	1.4944737111835145	2.051738523472745	8.7424693596777	4.4391044888041975	3.7434574019990836	8.404609735462984	2.593907307365566	11.824699777691503	7.306264721515724	2.7382569624316435	4.6094288701715875	1.499666800528799	1.6861022781330028	0.916271266145314	1.1102187901588387	1.1714405490706719	0.7983025585309851	0.5081013484244409	0.3123230224651166	0.3534953708929933	0.1782280460050337	0.2143611544164605	0.21217961085126474	0.08139398688458147	0.12557855601394496	0.092136809055113	0.15636443469365868	0.08712414317477149	0.09779279035195387	0.04802636905075438	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.9760247788323917	
16200000	-42740.93498815825	-42640.05655351809	-100.87843464016558	-42530.472999394675	0.5690081154662741	1	1	1	0	0	0	1	0	1	1	0.9665871080633591	0.3263704662711788	0.6409764693296176	0.3252420812478325	1.3411646536969133	0.12142603499485466	1.0710283519583896	0.9287201604503439	0.5359353763609374	1.745839911703851	2.6892073418992433	0.9665871080633591	0.3263704662711788	0.6409764693296176	0.0	0.0	0.0	1.0710283519583896	0.0	0.5359353763609374	1.745839911703851	6.869419706279857E-4	0.024780127775551847	0.2249491299374363	0.025787152848579954	0.02652346629750657	0.13468939115877088	0.29962722450244167	0.18567789861280198	0.19574246020544728	0.31895241667930946	0.14943405347948133	-81.09858495573378	2.8299776625125834	3.4073984243672037	8.093899363563217	4.666537619128144	10.268584167076408	3.068033165547479	2.8174467010494104	1.4333513174648833	3.8270497567026545	3.0577900894748584	4.087888659264744	2.1575423294501648	0.7347112466304162	3.131023599003632	1.551701122727904	0.5693399818159054	0.22975824194852293	0.07985183340708067	0.22580231901086784	0.07065915529617427	0.10249252007124804	0.08548373933814515	0.1349500611433734	0.2462957314729068	0.10143196891825386	0.061217496592569	0.10343154544489809	0.07251235961948169	0.05504777661627002	0.018645254491223673	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4.5863719625832795	
17100000	-42801.27756451003	-42635.431019732634	-165.84654477739505	-42518.183961617266	0.6548352132817307	1	1	0	1	1	0	1	1	0	0	1.899507775241231	4.630573810257593	4.0936034141382205	1.5553076330874473	0.2704736315057953	0.5134987652054902	0.11491969508285818	0.46882194112249437	1.3775268405743972	0.3738688436280727	1.8536065122560337	1.899507775241231	4.630573810257593	0.0	1.5553076330874473	0.2704736315057953	0.0	0.11491969508285818	0.46882194112249437	0.0	0.0	5.891148881666541E-4	0.07312187223437558	0.27980952881412013	0.015308876568844674	0.0023635592407555447	0.1517148697505759	0.3003220182142919	0.18028708408902716	0.19390338676337537	0.3254875109333062	0.058750153723094486	-142.53691155320604	1.3906883320512917	1.8897668176672509	5.0321104966327255	6.254882171005736	9.034621874508858	3.233397057144153	4.430878748686549	9.75897365236569	7.265902913410272	4.110788971164656	2.277348209115502	1.959336661493411	2.9131104377222186	2.3179977112823633	1.1385652331786758	0.47651904989162597	0.7870627192969757	0.679500715166781	0.8964114220742277	0.37004767460368043	0.9688051250092966	0.7136199227182232	0.707844880793817	0.25651468377548114	0.12897173736884268	0.11491166467375163	0.22297121158568345	0.3198684531555811	0.15160464416849626	0.059381922805409756	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.2849182673640223	
18000000	-42785.76498165799	-42630.16440156271	-155.60058009527998	-42502.09785151028	0.6559541201188499	0	1	1	0	1	0	0	0	1	1	1.1912486909816096	0.9759422849439574	0.061326869559234116	2.1681620041566068	0.2902341950568199	1.7974948611333954	1.5750020666314217	0.0018792445231510962	0.20860968384748016	3.049351903689836	7.321472872549759	0.0	0.9759422849439574	0.061326869559234116	0.0	0.2902341950568199	0.0	0.0	0.0	0.20860968384748016	3.049351903689836	5.555206062248303E-4	0.07002252471109426	0.2784820815690605	0.01581503255171984	0.06247619146016368	0.1708414833643426	0.29988166295496105	0.181390611119439	0.19539314385666284	0.32333458206893795	0.07312190495506976	-133.89783777910702	0.95351086362506	1.8352878924769813	6.7515431532163515	2.4755873987405863	1.124295356729226	7.221593865393759	5.288341720769677	3.2462724796967515	2.178640347446845	3.0749489559439245	1.6343194313449607	1.8077001695091262	0.7672082867239154	1.426098646451068	2.4567197444991025	0.9495232886369509	1.1845551281832976	1.1806949016881583	1.7745396022760063	0.45094662445738415	0.20870845812319402	0.08107056979894374	0.04542173252813342	0.2519888956965233	0.2863252302122252	0.12225652259064071	0.14124727606623794	0.19519709059074244	0.1388386538324214	0.07239380192651161	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.282429385035823	
18900000	-42777.70052590059	-42650.45784877172	-127.2426771288654	-42522.21149707466	0.6588140284609854	1	1	1	1	0	1	0	0	1	0	2.2678441341836373	1.7010852649075747	0.543766528101766	0.846965168663	0.41705737109446517	0.8278263916539761	0.4782737687487673	0.9555693085268302	0.10633117150339035	1.1848113351616056	2.967172671062448	2.2678441341836373	1.7010852649075747	0.543766528101766	0.846965168663	0.0	0.8278263916539761	0.0	0.0	0.10633117150339035	0.0	6.142137624032903E-4	0.03752213014572942	0.18623804307346334	0.033969636538423685	0.06155639845836917	0.1697617810322552	0.3020705555128118	0.18008588771661932	0.19490958900991442	0.3229339677606554	0.04652015621346058	-109.19618530763825	0.8184115519043351	0.98877121823996	4.51986461419105	5.6557997057365155	3.7764165984082743	2.0029379600082193	1.307753155512742	2.256070079421262	4.350048773260932	5.829858896083819	2.6595309043587263	1.9260509007259488	0.596891320440868	0.7612315184489208	1.0072676313526083	0.4053662128963175	0.5168714442949878	0.6506692680401253	0.7663913634054202	0.2854949786680908	1.1872605202828297	0.3305547011202109	0.3103247830037223	0.10426937680132917	0.11752720079555085	0.0512933225228576	0.03897931083496692	0.16664684905413174	0.19223430556590676	0.12712890741325603	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.25864854870270637	
19800000	-42724.82184507799	-42639.57690281697	-85.24494226102411	-42529.72861288804	0.6013377072125058	1	1	1	0	1	0	0	0	1	0	0.9035458178215358	2.6110096017062014	0.804202793873478	0.5297800471371255	0.6544866603204489	0.6136246101964091	1.5848956691831895	0.6311867017248599	1.5007645285547901	0.9831663700865403	2.073520463116528	0.9035458178215358	2.6110096017062014	0.804202793873478	0.0	0.6544866603204489	0.0	0.0	0.0	1.5007645285547901	0.0	6.037857392831222E-4	0.0774603449892159	0.32229622894212273	0.05029083702513837	0.04643265804540282	0.16009852300893337	0.29809574119125554	0.18140121910886808	0.1950742254388167	0.32542881426106063	0.0362117178575721	-64.74434749012559	1.0233072117103983	1.242652482532002	7.12167745744345	4.156608559389873	2.8187386133257863	3.764940991372397	5.513272963272247	1.43899258721073	5.3089461253019135	2.1223484824694174	1.3516519545361922	1.7156650801452449	2.2469180114009775	1.301452043271331	0.4428678356744803	0.21380697233842058	0.15970992880490129	0.2486610800005701	0.0803407037220369	0.19347841430037274	0.031163564830470534	0.1273670061275336	0.4254927555256746	0.08520181023695796	0.0920905525800825	0.050693045661112726	0.06048285688003826	0.1203054875046582	0.1837295935037127	0.08003037416293592	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.008801672922241	
20700000	-42785.297110933316	-42641.76048081792	-143.53663011540252	-42535.11907161219	0.6260614001001656	1	1	1	1	1	0	0	0	1	0	0.7490886151649578	1.9825829767077634	0.7139690739455685	1.4763084933946886	2.752399704768993	2.1065536232236655	1.4087383606661739	0.36035650148410775	2.0028758529166457	1.033549652466971	1.6608253132955235	0.7490886151649578	1.9825829767077634	0.7139690739455685	1.4763084933946886	2.752399704768993	0.0	0.0	0.0	2.0028758529166457	0.0	5.970536690864574E-4	0.06585094096615646	0.26900599894389365	0.05071329547358368	0.024637273495473972	0.14891969431249394	0.2979432383605668	0.1830642724647591	0.19453250536677902	0.32445998380789626	0.09064504958286433	-119.95396745927452	1.014228537565448	1.9183905260448126	2.3967749801963523	3.176679732668637	2.0508246011814864	1.680566254401538	1.5649750727287817	12.21401597556161	8.2683220990189	2.436080683388786	0.9635080826495679	1.087168296790883	0.7666078066594533	1.0689688676821962	1.4951233700277922	0.628269037844015	0.9025986638194611	0.164552653433642	0.7396310629212529	0.44599033712245234	0.5010348463318294	0.29795653846021863	0.25619722787310056	0.4388900260961758	0.2262291403021232	0.17924480422117983	0.11103847258824584	0.32837925126846296	0.13079294602242353	0.0686857570909416	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.639429229768681	
21600000	-42772.40731359254	-42650.06992713555	-122.33738645699717	-42533.48136707583	0.6684324620745695	1	1	1	0	0	1	0	0	1	1	0.4768399953280673	0.9154342281572798	0.3817066822583566	0.09454486945606116	0.08853755164123135	0.18130494161242564	0.5037979743653938	0.3691553193093161	0.9547480538687937	2.0501347386552338	3.1733058017623597	0.4768399953280673	0.9154342281572798	0.3817066822583566	0.0	0.0	0.18130494161242564	0.0	0.0	0.9547480538687937	2.0501347386552338	6.568248997145508E-4	0.06441607765394901	0.3504662210810305	0.021916237311688392	0.026188919736092543	0.2049622928843915	0.30137514795607234	0.1852446683200751	0.1914561637881285	0.32192401993572534	0.041211784616425454	-106.61821820788853	0.9813106400510982	3.1749006069159003	5.288595933329105	6.91040812814352	2.0545131195242217	3.3634311189774606	2.128462171374673	1.4488413115024952	1.5398417158569855	2.978682669721014	1.8204755911197292	1.085275960218221	0.7946582973799541	0.8457489130238669	1.631487805060427	0.5213098057705324	1.2758471140982683	1.16712733005804	0.5718532199563379	0.4079194954560219	0.5016695653964147	0.5850374048077829	0.9415289357655802	0.15295451118026046	0.11489034787008519	0.217783751693993	0.044165194254125975	0.06145912500263756	0.11745640554255322	0.054120696822149504	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.8284471285109558	
22500000	-42804.071693481696	-42649.15254870443	-154.9191447772653	-42537.940917939435	0.5981386127863889	1	1	1	0	1	0	1	0	1	0	0.8305388506736281	3.170882126708798	0.6411115009481121	0.5822621503785781	0.5464778134841531	1.437678564668962	1.049175048996504	1.297368726887691	0.43808413273192176	0.9893502666153267	1.6207002630895118	0.8305388506736281	3.170882126708798	0.6411115009481121	0.0	0.5464778134841531	0.0	1.049175048996504	0.0	0.43808413273192176	0.0	6.743632339789709E-4	0.07370375116226824	0.30508976612197664	0.027103955733527314	0.028925207539420652	0.22274947247271992	0.29947009695134674	0.1807639886026799	0.1966878482092766	0.323078066236698	0.03819486700071873	-132.38164817340385	2.342213987812393	2.767065078160521	3.0687726708203926	3.5326808786976653	2.7782614078891266	8.926255810639171	6.015645715511501	9.610620733184607	6.805004394583201	4.094871562481999	2.8324587410197593	1.971219900506208	0.8877771502322327	0.5911326914247921	0.736464868933421	0.49062214911773716	1.0268500619437575	0.9706567502643203	0.9049173786226605	0.6241605260276061	0.7606475378124482	0.3918185032595398	0.2558794472339019	0.22318210732480645	0.6151333765465657	0.1678590932787773	0.14388044380026546	0.10332468643548288	0.07811456957160333	0.023321817037517036	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.6003128346816555	
23400000	-42794.22967242584	-42645.87146477285	-148.3582076529909	-42536.04197880119	0.6162227997572827	1	1	1	1	0	0	0	0	1	0	2.8562750972325057	2.309637808761531	0.711429674839879	0.3447665253494706	0.024029423790891416	0.6370564581543147	0.2653185103939379	1.868760060878647	0.9530643822758965	1.4092160867715404	2.2476285574670234	2.8562750972325057	2.309637808761531	0.711429674839879	0.3447665253494706	0.0	0.0	0.0	0.0	0.9530643822758965	0.0	6.440305638920156E-4	0.04497037282886244	0.2742240188766398	0.024648447611808687	0.0979524365699036	0.1628688855009975	0.3000400220527439	0.17752710930208365	0.19913449406924894	0.32329837457592475	0.03114954430977843	-128.45326282780874	0.3204639267776547	1.6655077991763687	1.6866954360056947	2.4764412811361862	2.0021322968510247	1.110030180459311	2.5956752268143113	3.313196645639406	2.221377860882366	1.601019386776614	1.6310766526926803	5.456583658303223	1.692493355967952	2.106027172859045	1.292627411171413	0.7878550670009222	0.8840045588418669	0.6654310711514464	0.539168965141846	0.2193870490419731	0.45716629823498206	0.31498410945709243	0.22034459256447136	0.23843003874735408	0.6142184175965487	0.28997482209220027	0.23258574749426533	0.9435573712768442	0.15772281387231457	0.11545733686009696	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.623997708233563	
